年	月	日	降雨	实测流量	DTVGM	Btop	Swat
2006	4	15	1.761	113	419.297	94.74299	148.9
2006	4	16	1.126	108	405.365	110.8705	129.5
2006	4	17	0.909	109	402.709	117.2724	225.1
2006	4	18	1.242	120	402.937	112.6624	151.7
2006	4	19	1.99	127	376.532	106.7906	119.2
2006	4	20	0.005	141	351.512	104.4465	74.81
2006	4	21	0.765	156	336.841	101.0639	100.4
2006	4	22	0.502	191	331.571	98.81741	58.23
2006	4	23	0.255	198	321.822	95.27805	75.99
2006	4	24	0.686	191	311.564	82.68471	45.74
2006	4	25	0.379	189	299.772	63.48591	86.07
2006	4	26	1.349	172	287.51	51.43049	46.33
2006	4	27	1.544	174	278.452	50.81152	78.33
2006	4	28	3.446	167	265.654	52.22832	35.81
2006	4	29	0	157	252.525	48.45345	30.32
2006	4	30	0.045	158	240.102	43.08496	21.07
2006	5	1	0.001	183	229.054	42.42459	67.63
2006	5	2	0.001	237	219.6	47.48791	37.24
2006	5	3	0.048	277	211.503	53.17632	313.4
2006	5	4	1.16	265	207.669	55.30024	440.5
2006	5	5	0.952	261	206.897	57.87363	154.6
2006	5	6	1.973	261	202.52	61.50916	326.7
2006	5	7	2.353	241	197.323	63.41928	119
2006	5	8	0.298	222	190.203	61.48225	74.22
2006	5	9	0.347	213	182.574	57.836	46.63
2006	5	10	0.892	201	178.72	56.83693	44.19
2006	5	11	1.381	189	174.575	57.87961	42.21
2006	5	12	3.825	197	200.407	72.04218	131.3
2006	5	13	7.8	207	235.226	99.14009	123.7
2006	5	14	2.433	178	251.015	124.4059	83.1
2006	5	15	0.254	158	243.216	130.5136	344.6
2006	5	16	0.005	137	232.906	118.3447	105.9
2006	5	17	0.299	128	222.481	111.0402	71.56
2006	5	18	0.606	139	211.65	114.5142	47.61
2006	5	19	0.296	140	200.962	119.4638	33.25
2006	5	20	2.36	153	198.283	123.3109	43.71
2006	5	21	4.345	156	193.48	123.5455	50.08
2006	5	22	2.194	148	187.877	114.6982	35.5
2006	5	23	1.908	150	183.242	98.48101	25.54
2006	5	24	5.083	162	205.558	93.98031	65.77
2006	5	25	3.84	168	198.602	97.37545	34.48
2006	5	26	2.26	175	188.888	104.0661	40.69
2006	5	27	11.674	200	246.463	127.301	271.2
2006	5	28	7.606	217	266.933	165.8481	121.9
2006	5	29	8.085	214	289.953	215.0462	87.34
2006	5	30	9.938	200	293.083	248.8509	96.28
2006	5	31	3.627	192	285.002	259.0969	206
2006	6	1	3.246	200	284.129	247.8965	111.8
2006	6	2	3.67	226	286.021	221.4553	97.74
2006	6	3	4.426	312	308.661	224.978	148.9
2006	6	4	2.755	360	302.072	261.1629	119.2
2006	6	5	1.073	408	295.746	273.3865	142.7
2006	6	6	7.408	469	301.017	251.4217	105.2
2006	6	7	5.978	474	299.171	232.5507	122.8
2006	6	8	13.957	480	299.237	244.6176	67.92
2006	6	9	12.298	473	306.242	261.651	108.9
2006	6	10	8.462	457	314.176	250.16	98.25
2006	6	11	8.382	431	376.996	282.8164	134.8
2006	6	12	7.542	412	483.839	399.2209	284.3
2006	6	13	8.586	480	623.855	538.1865	906.6
2006	6	14	6.083	651	630.05	635.3818	1375
2006	6	15	5.089	728	676.692	709.4517	625.4
2006	6	16	3.035	701	631.178	754.344	456.6
2006	6	17	4.021	713	617.575	716.3141	343
2006	6	18	5.003	732	585.965	628.5716	733.3
2006	6	19	1.296	754	556.468	565.9416	351.8
2006	6	20	0.925	845	532.6	520.5303	235.5
2006	6	21	2.914	788	518.992	490.7583	703.5
2006	6	22	6.01	699	543.392	495.5002	393.7
2006	6	23	15.565	701	545.083	536.994	238.1
2006	6	24	2.957	646	525.99	623.3052	156
2006	6	25	0.523	517	494.215	695.4304	165.4
2006	6	26	4.385	464	506.043	730.1435	207.8
2006	6	27	7.541	409	470.679	776.5977	354.4
2006	6	28	4.886	376	449.65	833.2078	609.9
2006	6	29	4.053	362	426.277	816.078	245
2006	6	30	9.343	364	402.235	750.674	189.2
2006	7	1	5.522	360	382.005	686.2328	207.8
2006	7	2	2.489	333	365.563	601.5917	343.2
2006	7	3	7.47	362	380.707	529.2197	732.5
2006	7	4	9.672	448	386.96	508.5264	313
2006	7	5	3.183	557	387.271	497.6436	941.8
2006	7	6	6.144	489	400.967	471.3002	409.5
2006	7	7	19.585	470	426.33	478.4196	295.2
2006	7	8	5.629	460	415.671	518.6601	323.8
2006	7	9	2.251	424	394.02	506.224	225.1
2006	7	10	1.801	400	371.949	450.0341	205.8
2006	7	11	3.966	380	366.84	450.4919	237.2
2006	7	12	9.638	403	364.254	490.6545	203.7
2006	7	13	2.232	377	367.736	499.1984	161.7
2006	7	14	4.804	412	380.882	494.1103	1125
2006	7	15	3.154	437	381.554	498.2054	759.2
2006	7	16	1.347	451	371.783	510.5412	337.3
2006	7	17	0.049	396	353.487	533.591	268.2
2006	7	18	2.369	356	332.099	543.3435	201.6
2006	7	19	3.027	339	308.134	534.6652	171.2
2006	7	20	0.845	318	285.15	500.0846	165.4
2006	7	21	1.048	307	264.855	423.4845	134.9
2006	7	22	3.478	306	263.78	354.4346	264.1
2006	7	23	9.123	367	299.424	369.5471	455.1
2006	7	24	8.735	387	276.83	424.4653	213.3
2006	7	25	0.173	345	257.073	447.6975	160
2006	7	26	0.513	306	240.381	397.5003	221.8
2006	7	27	0.016	284	226.051	314.2599	152.8
2006	7	28	0.574	265	214.022	287.1893	148.4
2006	7	29	0.702	252	203.592	312.2573	119.5
2006	7	30	1.478	243	195.957	319.8289	133.6
2006	7	31	5.384	254	195.803	313.5837	314.5
2006	8	1	7.671	277	188.046	308.0179	177.6
2006	8	2	0.537	255	179.974	296.7559	152.1
2006	8	3	0.361	245	172.123	276.833	131.7
2006	8	4	0.541	239	166.625	254.734	113.1
2006	8	5	0.073	218	159.913	241.0303	269
2006	8	6	0.249	212	152.958	243.0695	148.9
2006	8	7	0.471	208	146.389	251.5103	169.9
2006	8	8	0.29	203	140.387	247.3446	129.7
2006	8	9	0.15	202	135.016	229.2265	274.2
2006	8	10	0.09	198	130.47	206.1844	158.7
2006	8	11	1.232	190	126.199	187.9642	238.7
2006	8	12	0.942	187	125.15	176.09	185.3
2006	8	13	4.72	196	122.702	167.2934	189
2006	8	14	5.033	201	123.551	162.4921	664.3
2006	8	15	1.466	208	130.389	160.5135	322.4
2006	8	16	2.652	216	139.698	161.6381	264.6
2006	8	17	0.557	226	145.675	165.8751	263.8
2006	8	18	1.265	236	153.636	169.1877	820.4
2006	8	19	4.687	238	168.716	172.0631	362.2
2006	8	20	5.455	236	182.613	177.3828	597.1
2006	8	21	5.22	285	202.61	204.812	322.2
2006	8	22	4.293	275	218.26	256.6542	237.5
2006	8	23	11.388	281	280.815	364.4524	359.6
2006	8	24	9.675	286	307.898	485.5552	269
2006	8	25	3.386	266	288.627	505.7206	249.2
2006	8	26	1.179	260	258.293	412.8546	290.2
2006	8	27	7.524	260	325.008	309.5363	2334
2006	8	28	3.281	346	436.045	294.6641	1101
2006	8	29	0.965	359	508.107	393.8338	517.4
2006	8	30	0.024	362	529.778	508.349	290.3
2006	8	31	0.046	323	512.571	506.8888	198.5
2006	9	1	0.262	310	477.159	443.3022	149.7
2006	9	2	0.885	297	438.637	441.6729	181.9
2006	9	3	0.011	273	402.518	477.6515	177.8
2006	9	4	1.378	261	371.127	488.0991	127.9
2006	9	5	6.156	255	343.729	482.4772	109.5
2006	9	6	0.893	243	319.991	440.0917	127.4
2006	9	7	10.079	248	315.13	366.2386	133.9
2006	9	8	9.555	252	306.068	328.6186	306.9
2006	9	9	5.688	240	301.148	335.4721	179.6
2006	9	10	11.243	232	329.087	350.6993	168.9
2006	9	11	0.426	225	320.035	369.0646	154.1
2006	9	12	7.359	221	415.717	406.0327	157.8
2006	9	13	3.87	233	436.112	440.5604	174.2
2006	9	14	5.729	241	390.326	466.9139	210.7
2006	9	15	6.358	219	350.254	474.7422	149
2006	9	16	3.498	207	321.736	457.7872	123.2
2006	9	17	4.669	213	331.768	425.4847	122.8
2006	9	18	8.62	212	315.814	378.5242	128.2
2006	9	19	0.363	192	296.038	344.052	110.6
2006	9	20	0.004	189	277.953	325.8268	98.84
2006	9	21	0.014	190	261.732	306.5851	279.6
2006	9	22	1.667	185	252.758	302.7138	157.9
2006	9	23	1.188	186	246.613	307.8239	127.1
2006	9	24	0.512	178	238.217	302.7779	113
2006	9	25	0.774	171	229.876	299.2536	165.2
2006	9	26	1.27	177	223.383	285.956	166.6
2006	9	27	2.842	200	234.389	256.8077	191.5
2006	9	28	2.655	230	248.62	248.2313	166
2006	9	29	1.861	239	266.927	290.4319	155.9
2006	9	30	5.658	235	269.969	335.5332	227.4
2006	10	1	8.597	227	272.932	344.0558	158.4
2006	10	2	10.945	225	269.636	334.4348	157.8
2006	10	3	6.971	217	271.624	340.8262	129.5
2006	10	4	11.522	215	293.576	347.4417	157.8
2006	10	5	6.271	244	374.104	358.0531	204.9
2006	10	6	4.589	274	424.932	397.4067	233.8
2006	10	7	2.869	262	387.288	427.0612	160.8
2006	10	8	2.127	259	360.319	407.581	119.4
2006	10	9	1.262	253	336.065	360.4594	91.93
2006	10	10	0.086	233	318.951	334.8493	77.91
2006	10	11	1.814	220	305.549	332.1847	63.83
2006	10	12	3.347	213	293.954	323.1464	64.58
2006	10	13	1.504	210	283.278	304.6998	71.76
2006	10	14	1.028	206	271.559	278.7745	63.57
2006	10	15	0.618	208	260.492	243.4307	50.86
2006	10	16	0.541	282	249.583	215.8865	128.8
2006	10	17	0.754	253	240.767	206.6462	78.71
2006	10	18	1.252	183	245.701	223.5673	190.7
2006	10	19	0.064	168	234.909	233.5766	298.9
2006	10	20	0.426	157	224.892	222.1853	134.3
2006	10	21	0.539	149	215.423	197.3326	131.8
2006	10	22	0.436	155	206.685	176.7657	101.2
2006	10	23	0.067	174	198.595	171.3093	80.12
2006	10	24	0.652	171	192.022	170.6474	60.81
2006	10	25	0.455	167	187.646	167.4423	50.99
2006	10	26	0.241	170	182.907	168.7394	279.4
2006	10	27	0	159	177.868	169.4867	71.07
2006	10	28	0.02	158	172.497	164.0159	40.63
2006	10	29	0.005	156	166.83	155.3595	57.25
2006	10	30	0	147	161.024	144.3647	46.56
2006	10	31	0.197	148	155.269	134.2431	38.19
2006	11	1	0.091	145	149.709	128.6621	34.36
2006	11	2	0.011	135	144.427	127.7073	27.67
2006	11	3	0.001	128	139.45	127.8515	29.38
2006	11	4	0.283	135	134.782	127.4415	24.18
2006	11	5	3.352	140	131.593	124.8524	25.01
2006	11	6	3.029	131	127.291	120.0232	21.78
2006	11	7	0.008	124	123.22	114.0066	19.51
2006	11	8	0	123	119.412	107.8071	18.06
2006	11	9	0	124	115.843	102.8517	17.48
2006	11	10	0	125	112.478	99.87735	15.68
2006	11	11	1.694	124	109.792	98.42378	14.01
2006	11	12	0.849	123	108.389	96.97654	15.44
2006	11	13	0.009	122	105.644	94.7293	13.32
2006	11	14	0.002	120	102.894	92.95239	12.92
2006	11	15	0.117	120	100.258	93.03062	12.97
2006	11	16	0	116	97.769	93.83493	12.54
2006	11	17	0.268	114	95.656	93.32151	12.58
2006	11	18	0.126	116	93.703	91.31176	12.3
2006	11	19	0.005	119	91.871	89.06545	11.56
2006	11	20	0.283	121	90.343	86.83476	11.24
2006	11	21	2.434	115	91.077	84.50973	11.65
2006	11	22	0	108	89.152	82.48483	11.43
2006	11	23	0.049	103	87.476	80.27842	10.2
2006	11	24	0.247	104	86.363	77.08498	10.59
2006	11	25	1.7	108	94.224	76.40241	8.889
2006	11	26	0.195	98	95.292	79.86491	9.28
2006	11	27	0.203	99	94.775	85.27461	8.1
2006	11	28	0.308	99	93.289	86.20963	7.672
2006	11	29	0.273	96	93.606	84.3118	8.597
2006	11	30	0	95	92.367	83.73799	9.707
2006	12	1	0	95	91.017	84.86612	10.44
2006	12	2	0	92	89.594	82.94688	9.365
2006	12	3	0	90	88.098	78.00029	7.271
2006	12	4	0	86	86.532	74.11678	158.5
2006	12	5	0	84	85.007	71.63645	18.91
2006	12	6	0	87	92.053	68.76745	23.24
2006	12	7	0	88	91.95	65.75158	14.95
2006	12	8	0	86	94.324	64.18568	11.91
2006	12	9	0.245	86	95.574	65.03668	8.683
2006	12	10	0	84	95.962	67.13224	8.629
2006	12	11	0	79	95.69	67.85336	7.288
2006	12	12	0.326	79	96.151	66.71109	11.81
2006	12	13	1.206	77	97.78	64.38987	591.5
2006	12	14	0.086	70	96.269	61.2434	14.33
2006	12	15	0.019	73	94.571	58.46893	9.372
2006	12	16	0	76	92.884	57.20445	7.697
2006	12	17	0	76	91.201	56.76489	6.506
2006	12	18	0.277	81	90.477	57.09679	6.113
2006	12	19	3.003	81	88.747	57.10797	5.584
2006	12	20	1.006	74	86.915	56.49524	4.326
2006	12	21	0	69	85.135	55.1123	4.658
2006	12	22	0.002	68	83.408	53.75479	3.899
2006	12	23	0.086	70	81.75	53.19965	3.971
2006	12	24	0	68	80.162	53.11202	3.33
2006	12	25	0	65	78.631	52.94979	2.957
2006	12	26	0	66	77.148	52.4423	2.121
2006	12	27	0.013	66	75.701	51.45042	2.414
2006	12	28	0.657	68	74.365	50.08462	1.918
2006	12	29	0.394	70	74.225	48.66804	1.713
2006	12	30	0	65	73.064	47.59185	1.705
2006	12	31	0.088	65	72.127	47.04117	1.857
2007	1	1	0.001	68	70.943	46.73204	2.013
2007	1	2	0	65	69.67	46.34147	119.3
2007	1	3	0	66	68.378	45.79189	5.936
2007	1	4	0	68	67.1	45.22952	22.85
2007	1	5	0	68	67.978	44.77261	58.43
2007	1	6	0.001	71	66.052	44.35416	21.17
2007	1	7	0	71	71.379	43.82508	18.08
2007	1	8	0	71	68.768	43.17138	11.98
2007	1	9	0.036	68	66.236	42.50573	9.319
2007	1	10	0	67	64.284	41.91788	7.434
2007	1	11	0	56	62.742	41.43129	5.54
2007	1	12	0	58	61.415	41.00667	4.056
2007	1	13	0.133	65	60.328	40.61015	2.886
2007	1	14	0.265	69	59.627	40.39266	3.063
2007	1	15	0.055	65	58.846	40.78293	2.176
2007	1	16	0.061	62	58.092	41.893	1.616
2007	1	17	0.403	63	58.829	44.00714	1.772
2007	1	18	0.486	62	59.279	44.14705	1.608
2007	1	19	0	58	58.937	42.77531	1.339
2007	1	20	0.002	55	58.424	41.3932	1.301
2007	1	21	0.001	56	57.802	40.79464	7.434
2007	1	22	0.472	58	59.853	42.20346	3.382
2007	1	23	0.007	60	58.915	43.4913	1.952
2007	1	24	0	56	57.788	43.87721	1.491
2007	1	25	0	56	56.714	42.81538	0.8026
2007	1	26	0.012	58	55.728	41.08707	0.4434
2007	1	27	0.635	54	54.814	39.90479	0.2541
2007	1	28	1.957	54	53.947	39.14266	0.1971
2007	1	29	0	52	53.114	38.16034	0.07246
2007	1	30	1.743	52	52.305	36.76111	0
2007	1	31	0.731	51	51.515	35.53603	0
2007	2	1	3.688	49	50.742	35.1187	0
2007	2	2	0.709	51	50.045	35.11237	0
2007	2	3	0.002	52	49.295	34.87661	0
2007	2	4	0	49	48.56	34.44925	0
2007	2	5	0.432	54	48.612	34.01398	0
2007	2	6	0.028	58	47.624	33.65666	0
2007	2	7	0.003	60	46.814	33.37849	0
2007	2	8	0.211	59	46.091	33.12856	0
2007	2	9	0.96	59	45.814	32.8756	0
2007	2	10	0.195	59	46.077	32.62912	0
2007	2	11	0.002	58	46.723	32.41063	9.232
2007	2	12	0.005	57	47.488	32.23812	4.542
2007	2	13	0.275	60	51.476	32.04832	2.847
2007	2	14	0.091	59	50.95	31.76924	1.638
2007	2	15	1.638	60	51.028	31.56137	1.062
2007	2	16	0.082	60	50.973	31.87049	0.7437
2007	2	17	0.014	58	50.73	33.23192	0.4445
2007	2	18	0.126	58	50.365	35.6204	0.2573
2007	2	19	0.017	56	49.926	37.80587	0.03241
2007	2	20	0.019	54	49.415	38.65651	0
2007	2	21	0.002	56	48.866	38.81276	0
2007	2	22	0	56	48.275	38.8707	0
2007	2	23	0	58	47.919	37.83584	56.84
2007	2	24	0.004	62	47.348	35.64835	10.12
2007	2	25	0.125	62	46.779	33.7313	5.893
2007	2	26	0.029	66	46.834	32.45801	3.071
2007	2	27	0.002	66	46.521	31.37964	1.381
2007	2	28	0	64	45.915	30.53637	0.7871
2007	3	1	0	63	45.212	29.93355	0.2485
2007	3	2	0.019	63	44.615	29.47616	105.1
2007	3	3	0.309	66	44.098	29.21459	17.12
2007	3	4	0.005	64	43.556	28.95713	17.61
2007	3	5	0	63	43.042	28.56906	30.38
2007	3	6	0	63	42.944	28.29034	83.97
2007	3	7	0.263	67	43.265	29.33168	43.87
2007	3	8	0.096	68	42.898	30.16348	32.9
2007	3	9	0	65	42.344	30.49687	23.06
2007	3	10	0	65	42.241	29.96444	20.75
2007	3	11	0.002	68	41.732	28.91201	13.63
2007	3	12	0	71	41.353	28.4378	414.8
2007	3	13	0	71	43.167	28.57977	501.4
2007	3	14	0.009	71	56.797	28.54449	282.4
2007	3	15	0.35	77	69.659	28.03835	97.96
2007	3	16	0.8	79	77.971	27.51116	59.13
2007	3	17	0.654	77	84.816	27.32551	35.54
2007	3	18	0.078	72	89.161	27.1691	33.7
2007	3	19	0	72	91.327	27.30129	26.9
2007	3	20	0	75	92.589	27.97755	873.1
2007	3	21	0	78	93.318	28.69802	213.8
2007	3	22	0.033	82	94.804	28.9337	44.22
2007	3	23	0.052	86	96.209	28.89104	40.16
2007	3	24	0.081	85	96.54	29.1214	32.92
2007	3	25	0.026	86	95.443	29.62992	18.93
2007	3	26	1.489	90	99.581	36.29278	29.8
2007	3	27	0.316	89	97.168	44.32716	18.76
2007	3	28	0.908	87	94.128	51.14769	11.69
2007	3	29	0	84	90.721	51.24951	9.632
2007	3	30	0	90	89.106	46.55117	6.079
2007	3	31	0	97	88.991	42.70666	6.062
2007	4	1	0.001	107	89.382	39.97687	4.239
2007	4	2	0.174	115	89.604	37.71382	2.998
2007	4	3	1.602	117	89.634	35.63206	25.1
2007	4	4	0.638	126	90.359	34.25527	25.61
2007	4	5	0.142	122	89.285	33.58719	23.44
2007	4	6	1.135	116	87.916	33.04367	18.48
2007	4	7	3.603	116	90.404	36.40639	38.25
2007	4	8	1.171	118	89.828	39.03932	31.03
2007	4	9	5.265	111	94.358	40.89891	25.29
2007	4	10	2.73	102	90.898	39.97842	15.41
2007	4	11	1.093	93	89.879	38.20507	56.95
2007	4	12	2.153	90	87.139	38.25818	34.42
2007	4	13	0.979	87	84.459	38.49859	23.38
2007	4	14	0.491	86	82.094	38.25454	16.84
2007	4	15	0	86	80.168	37.78593	8.298
2007	4	16	0.004	85	78.585	36.36617	6.072
2007	4	17	0.355	87	77.143	33.69855	7.055
2007	4	18	0.072	88	75.682	31.73027	4.927
2007	4	19	0.002	93	74.147	31.65344	3.611
2007	4	20	0.007	101	72.58	31.48745	2.034
2007	4	21	1.815	119	74.046	30.82122	2.467
2007	4	22	3.826	123	81.798	33.94353	20.1
2007	4	23	2.851	125	116.33	40.98094	112.6
2007	4	24	1.689	126	122.746	48.37089	54.22
2007	4	25	2.312	115	122.936	53.39343	85.69
2007	4	26	1.727	121	126.024	62.51505	56.93
2007	4	27	4.065	121	145.936	89.95514	68.14
2007	4	28	5.328	111	138.022	118.7066	47.01
2007	4	29	0.203	98	131.474	124.7747	52.47
2007	4	30	0.064	92	128.561	106.9186	36.75
2007	5	1	0.207	94	122.911	87.09349	69.8
2007	5	2	0.038	108	117.216	78.79746	45.41
2007	5	3	2.027	123	112.104	73.80585	34.28
2007	5	4	6.471	118	107.454	61.94115	25.11
2007	5	5	0	109	103.205	48.49755	20.41
2007	5	6	0	115	99.3	42.33121	11.66
2007	5	7	1.697	114	98.103	42.03321	70.94
2007	5	8	1.598	119	101.624	41.62893	71.58
2007	5	9	2	124	113.202	40.91525	29.76
2007	5	10	1.954	132	119.703	39.62133	45.07
2007	5	11	4.911	139	132.286	42.24363	58.91
2007	5	12	9.214	137	135.019	46.91641	113.8
2007	5	13	2.328	132	134.077	55.8122	39.37
2007	5	14	10.306	129	136.805	65.30847	45.67
2007	5	15	11.498	130	152.134	70.17615	107.7
2007	5	16	26.342	127	153.338	70.50529	101.5
2007	5	17	5.058	129	160.84	75.67518	277.8
2007	5	18	1.184	141	169.788	87.37882	91.17
2007	5	19	0.008	144	174.439	96.85461	63.7
2007	5	20	0.78	145	175.944	99.08317	47.75
2007	5	21	0.797	165	175.201	94.9735	98.74
2007	5	22	0.454	198	171.727	91.50161	33.28
2007	5	23	0.482	218	164.053	92.47094	26.99
2007	5	24	5.927	242	161.779	97.33083	26.85
2007	5	25	2.905	271	155.774	99.97832	46.06
2007	5	26	2.673	280	158.567	107.4242	351.7
2007	5	27	1.54	271	171.319	122.2994	108.5
2007	5	28	5.178	297	182.397	135.7889	198.8
2007	5	29	1.265	365	189.291	139.3188	135.9
2007	5	30	0.522	322	194.062	129.0213	87.83
2007	5	31	1.272	300	199.968	114.4553	67.72
2007	6	1	1.517	299	200.942	107.2354	66.08
2007	6	2	2.459	278	208.255	123.0276	70.99
2007	6	3	1.386	270	205.217	156.1373	52.64
2007	6	4	1.641	255	195.865	186.9281	40.47
2007	6	5	1.137	227	186.866	196.426	91.87
2007	6	6	4.607	229	185.316	191.1512	93.9
2007	6	7	6.029	243	185.756	174.6829	181.9
2007	6	8	9.689	279	192.529	155.9204	267.5
2007	6	9	6.903	320	217.909	166.7486	410.1
2007	6	10	9.132	366	231.972	200.5551	183.4
2007	6	11	9.403	438	249.543	215.1082	311
2007	6	12	4.035	461	262.379	198.5102	163.5
2007	6	13	0.414	420	263.608	187.2526	112.8
2007	6	14	3.188	384	260.822	196.0562	73.93
2007	6	15	2.421	325	254.626	200.2473	64.81
2007	6	16	3.011	305	266.479	209.6443	252.6
2007	6	17	2.654	305	266.448	245.4619	189.4
2007	6	18	2.621	378	273.929	292.9104	580.3
2007	6	19	2.027	528	291.401	335.3813	684.1
2007	6	20	2.075	723	316.874	345.5406	510.9
2007	6	21	2.552	696	363.074	300.1252	1120
2007	6	22	1.094	730	427.342	253.7938	588.5
2007	6	23	7.564	843	482.736	286.0487	398.3
2007	6	24	7.07	778	498.872	386.9495	254
2007	6	25	8.36	547	487.035	488.6693	195.6
2007	6	26	0.776	481	447.079	584.8473	197.9
2007	6	27	0.28	313	400.39	688.4468	169.8
2007	6	28	1.633	268	359.734	768.5054	472.2
2007	6	29	1.189	279	323.357	793.8236	200.3
2007	6	30	0.458	274	293.89	737.7914	229
2007	7	1	5.086	269	276.596	615.6352	319.2
2007	7	2	5.747	295	291.553	483.2374	284.2
2007	7	3	5.616	331	292.327	380.1413	291.1
2007	7	4	2.948	335	288.92	332.8511	288.8
2007	7	5	5.232	387	309.048	360.9817	391.9
2007	7	6	10.832	385	331.272	428.0503	361.3
2007	7	7	3.719	414	347.241	503.7296	300.6
2007	7	8	3.677	428	368.534	563.0143	274.8
2007	7	9	16.287	426	414.586	578.5342	544.4
2007	7	10	12.949	469	490.216	586.082	600.9
2007	7	11	5.117	484	541.098	599.7914	311.5
2007	7	12	10.855	615	539.417	594.5806	264
2007	7	13	3.704	568	511.951	591.0728	334.8
2007	7	14	0.625	492	472.748	612.1326	269.5
2007	7	15	1.939	430	443.135	605.966	418.6
2007	7	16	2.58	394	425.127	570.247	279.7
2007	7	17	5.91	392	402.997	564.4353	243.7
2007	7	18	9.342	411	401.035	566.6561	498.7
2007	7	19	10.87	470	413.421	530.6721	363.7
2007	7	20	13.489	514	402.808	472.0683	257.7
2007	7	21	11.497	554	386.064	443.8403	599.4
2007	7	22	8.617	472	364.664	451.929	284.1
2007	7	23	15.64	391	345.612	454.1788	223.5
2007	7	24	4.449	347	322.383	451.124	267.3
2007	7	25	5.58	312	300.927	462.9467	238.8
2007	7	26	0.748	297	283.126	466.1966	214
2007	7	27	3.949	290	282.593	440.8433	225.3
2007	7	28	6.196	278	281.17	409.12	192.1
2007	7	29	3.504	276	267.995	376.2364	207
2007	7	30	4.212	256	254.729	341.8696	861.8
2007	7	31	13.271	290	339.469	351.7447	1097
2007	8	1	9.723	336	353.538	397.7469	493.6
2007	8	2	4.256	347	351.393	460.1524	414.5
2007	8	3	0.014	392	342.907	493.3609	307
2007	8	4	3.479	366	347.406	481.0104	1917
2007	8	5	3.355	333	392.32	476.9122	772.6
2007	8	6	2.25	339	425.183	503.2634	426.7
2007	8	7	8.321	355	434.599	543.3995	313.3
2007	8	8	1.698	366	421.275	565.4588	404
2007	8	9	2.669	349	416.752	550.1115	1233
2007	8	10	3.311	337	430.309	507.6492	596.8
2007	8	11	12.555	387	431.229	478.8708	355.8
2007	8	12	6.723	359	423.619	489.5435	285.5
2007	8	13	0.453	322	394.897	481.3795	232.2
2007	8	14	0.206	292	365.046	430.8372	201.6
2007	8	15	7.152	283	387.411	412.1753	241.1
2007	8	16	7.616	296	372.949	426.7774	251.6
2007	8	17	4.229	289	372.676	431.6099	769.1
2007	8	18	1.672	312	391.571	441.0048	321.8
2007	8	19	1.474	347	404.99	462.7734	226.5
2007	8	20	3.067	324	406.699	452.8999	361.3
2007	8	21	1.975	393	399.529	422.7596	232.9
2007	8	22	1.421	285	383.428	417.7564	210.4
2007	8	23	2.768	230	362.597	430.1187	491.9
2007	8	24	1.49	250	340.275	425.2676	241.1
2007	8	25	0.815	279	316.285	395.504	190.8
2007	8	26	4.314	275	297.115	368.0015	679.8
2007	8	27	4.339	280	291.521	353.5613	901
2007	8	28	4.616	281	322.24	332.6564	582.9
2007	8	29	3.37	310	368.551	304.0217	525.9
2007	8	30	6.962	389	453.311	313.1269	503.3
2007	8	31	8.451	413	497	382.0522	374.7
2007	9	1	14.836	416	548.87	481.5898	332.2
2007	9	2	7.713	449	563.94	563.622	497.9
2007	9	3	8.059	409	533.426	660.4925	898.9
2007	9	4	0.6	367	493.298	781.7211	375.6
2007	9	5	4.318	357	466.312	813.3393	282.9
2007	9	6	4.142	390	493.054	704.1794	237.6
2007	9	7	3.627	381	591.807	573.8343	265.1
2007	9	8	5.493	441	692.456	547.3978	263.1
2007	9	9	6.879	449	692.691	629.1356	320.4
2007	9	10	11.184	473	689.348	732.0153	327.4
2007	9	11	8.756	487	663.616	750.1134	349.3
2007	9	12	7.998	501	750.764	718.8879	360.9
2007	9	13	11.133	506	701.742	700.4509	283.7
2007	9	14	9.235	482	571.419	679.5857	405.9
